Link,Pilseta,Zemes Tips,Zemes Numurs,Datums,Datu iev.,Cena EUR,Cena m2,Platiba Daudzums,Platiba Mervieniba,Adrese
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/alsungas-pag/cpfif.html,Kuldīga un raj.,Cits,NA,['Datums: 23.11.2022 09:41'],11/28/2022,79000,0.25,31,ha.,Stīgas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/pelcu-pag/fpbxe.html,Kuldīga un raj.,Lauksaimniecības zeme,NA,['Datums: 26.11.2022 11:14'],11/28/2022,78888,0.79,10,ha.,Ozolkrasti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/staburaga-pag/agelf.html,Aizkraukle un raj.,Zeme privātmājas būvēšanai,32780050124,['Datums: 26.10.2022 09:39'],11/28/2022,78480,2.62,3,ha.,Jaunstaburadzes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/iles-pag/fkobh.html,Dobele un raj.,Lauksaimniecības zeme,46640020198,['Datums: 22.11.2022 15:00'],11/28/2022,78000,0.52,15,ha.,Norītes 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/madona/apdne.html,Madona un raj.,Komerciāla apbūve,NA,['Datums: 10.11.2022 15:30'],11/28/2022,78000,2.86,27236,m²,Rūpniecības iela 36 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/aiviekstes-pag/agcxj.html,Aizkraukle un raj.,Lauksaimniecības zeme,32420110031,['Datums: 16.11.2022 21:09'],11/28/2022,77000,0.51,15,ha.,Iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/daugavpils/anffk.html,Daugavpils un raj.,Zeme privātmājas būvēšanai,5001110022,['Datums: 23.11.2022 14:36'],11/28/2022,77000,7.7,10000,m²,Oskara 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aluksne-and-reg/jaunaluksnes-pag/aaifj.html,Alūksne un raj.,Lauksaimniecības zeme,36560030182,['Datums: 05.11.2022 17:23'],11/28/2022,75000,1.07,7,ha.,Brīvkalni 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/ajmbc.html,Kuldīga un raj.,Komerciāla apbūve,NA,['Datums: 22.11.2022 19:19'],11/28/2022,75000,4.27,17579,m²,Sūru 36 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/afjlg.html,Tukums un raj.,Zeme privātmājas būvēšanai,9066 006 0020,['Datums: 24.11.2022 11:17'],11/28/2022,75000,27.56,2721,m²,Sedumi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/skrunda/dcgxg.html,Kuldīga un raj.,Komerciāla apbūve,62090030133,['Datums: 24.10.2022 11:38'],11/28/2022,73000,16.8,4344,m²,Ventas 10 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/engures-pag/alcmf.html,Tukums un raj.,Zemes gabals ciemata,NA,['Datums: 21.11.2022 11:19'],11/28/2022,71600,25,2864,m²,Buki 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/uzavas-pag/aagne.html,Ventspils un raj.,Lauksaimniecības zeme,NA,['Datums: 24.11.2022 13:03'],11/28/2022,71500,1.19,6,ha.,Birztalas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/ahcih.html,Kuldīga un raj.,Komerciāla apbūve,6201034038,['Datums: 31.10.2022 09:11'],11/28/2022,70200,4,17550,m²,Ganību 10a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/dobele/hmlkg.html,Dobele un raj.,Lauksaimniecības zeme,46600020042,['Datums: 14.11.2022 21:32'],11/28/2022,70000,1.4,5,ha.,Zeme 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/liepaja/bfxxc.html,Liepāja un raj.,Komerciāla apbūve,NA,['Datums: 23.11.2022 10:06'],11/28/2022,70000,83.14,842,m²,Katoļu iela 6 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/kocenu-pag/ibixi.html,Valmiera un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 09:00'],11/28/2022,70000,6.48,1.08,ha.,Joniņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/durbe/bpfig.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 15:49'],11/28/2022,69900,1.75,4,ha.,Ezeri 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ludza-and-reg/ludza/gompf.html,Ludza un raj.,Zeme privātmājas būvēšanai,68010010072,['Datums: 26.10.2022 12:50'],11/28/2022,69900,4.9,14269,m²,Lejas iela 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/aiviekstes-pag/dpffl.html,Aizkraukle un raj.,Lauksaimniecības zeme,NA,['Datums: 10.11.2022 10:44'],11/28/2022,68500,0.49,14,ha.,Silašalkas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/bauska/ggmjx.html,Bauska un raj.,Cits,40640030138,['Datums: 25.11.2022 16:22'],11/28/2022,68000,1.13,6,ha.,Kangari 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/lielvarde/bxojb.html,Ogre un raj.,Cits,NA,['Datums: 22.11.2022 15:45'],11/28/2022,67000,18.73,3578,m²,Skolas iela 7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/other/djxci.html,Cits,"Vasarnīcas zemes gabals, dārzs",7480-005-0703,['Datums: 02.11.2022 14:46'],11/28/2022,66000,11.19,5900,m²,Ogresgala pag. 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/rucavas-pag/mjgih.html,Liepāja un raj.,Zeme privātmājas būvēšanai,64840151098,['Datums: 27.11.2022 10:05'],11/28/2022,65480,1.06,62000,m²,Saules stari 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/hmgfp.html,Ogre un raj.,Zeme privātmājas būvēšanai,74940110248,['Datums: 22.11.2022 10:51'],11/28/2022,65394,27,2422,m²,Rītupes iela 16 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/nicas-pag/ehmne.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 11:36'],11/28/2022,65000,17.61,3692,m²,Pērkone 4 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/liepupes-pag/chjof.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66600110078,['Datums: 27.11.2022 19:14'],11/28/2022,65000,2.03,32000,m²,Caunas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgriva/bmkbb.html,Limbaži un raj.,Lauksaimniecības zeme,66150060085,['Datums: 14.11.2022 14:24'],11/28/2022,65000,2.07,3.14,ha.,Ganību iela 23 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/barkavas-pag/gdnmh.html,Madona un raj.,Lauksaimniecības zeme,70440030055,['Datums: 09.11.2022 11:55'],11/28/2022,65000,0.41,16,ha.,Barkavas pagsts 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/saldus-and-reg/brocenu-l-t/iegxm.html,Saldus un raj.,Komerciāla apbūve,84250020148,['Datums: 23.10.2022 18:27'],11/28/2022,65000,1.63,4,ha.,Pakalni 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/slampes-pag/bocml.html,Tukums un raj.,Cits,9080 008 0074,['Datums: 28.11.2022 18:50'],11/28/2022,65000,2.17,3,ha.,Mazakoti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/smardes-pag/eopoo.html,Tukums un raj.,Lauksaimniecības zeme,90820060021,['Datums: 14.11.2022 16:00'],11/28/2022,65000,0.5,13,ha.,Jāņukrogs 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/aizkraukles/ehebg.html,Aizkraukle un raj.,Zeme privātmājas būvēšanai,3244 006 0057,['Datums: 22.10.2022 02:06'],11/28/2022,63000,6.3,1,ha.,Senči 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/melluzi/ahljh.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 14:48'],11/28/2022,60000,60,1000,m²,Vasaras 53 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/aizkraukles/dlplo.html,Aizkraukle un raj.,Komerciāla apbūve,32010010338,['Datums: 24.10.2022 14:40'],11/28/2022,60000,6,1,ha.,Jaunceltnes iela 20 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/ukru-pag/bxkxex.html,Dobele un raj.,Lauksaimniecības zeme,46900050233,['Datums: 10.11.2022 17:33'],11/28/2022,60000,1,6,ha.,Lauku iela 10 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/nicas-pag/aahll.html,Liepāja un raj.,Zeme privātmājas būvēšanai,64780060009,['Datums: 23.11.2022 12:57'],11/28/2022,59000,1.97,3,ha.,Pora Zudavi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/skultes-pag/afnbh.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66760030320,['Datums: 24.10.2022 13:48'],11/28/2022,59000,45.63,1293,m²,Ozolpļavas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/rucavas-pag/fcebo.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 24.11.2022 10:07'],11/28/2022,58000,2.36,2.46,ha.,650m līdz jūrai 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ogre/affnk.html,Ogre un raj.,Cits,NA,['Datums: 25.11.2022 20:03'],11/28/2022,57000,11.3,5044,m²,Zinību iela 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/rucavas-pag/jhgmj.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 08:55'],11/28/2022,56000,9.49,0.59,ha.,300m no jūras 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/bauska/bldfn.html,Bauska un raj.,Komerciāla apbūve,NA,['Datums: 17.11.2022 22:29'],11/28/2022,55000,1.83,30100,m²,Zaļā iela 31 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/heipg.html,Cēsis un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 09:40'],11/28/2022,55000,2.31,23839,m²,Vārnu 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/vergales-pag/djxmj.html,Liepāja un raj.,Zeme privātmājas būvēšanai,64960080067,['Datums: 23.11.2022 16:03'],11/28/2022,55000,4.91,11200,m²,Elerti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/ainazi/bomij.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66250030254,['Datums: 23.10.2022 11:25'],11/28/2022,55000,1.38,4,ha.,Upmaļi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskiles-l-t/afejo.html,Ogre un raj.,Lauksaimniecības zeme,74940080104,['Datums: 21.11.2022 00:57'],11/28/2022,55000,1.83,3,ha.,"Mežāji, stopiņi "
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/galenu-pag/kppke.html,Preiļi un raj.,Lauksaimniecības zeme,NA,['Datums: 08.11.2022 10:53'],11/28/2022,55000,0.29,19,ha.,Pļavas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/skankalnes-pag/oxbnl.html,Valmiera un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 09:40'],11/28/2022,55000,0.69,8,ha.,Ridēni 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/adexo.html,Ventspils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 24.11.2022 13:02'],11/28/2022,55000,42.44,1296,m²,Ziru iela 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/ajogm.html,Kuldīga un raj.,Cits,6260 001 0140,['Datums: 09.11.2022 14:25'],11/28/2022,53300,6.5,8200,m²,Doņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aluksne-and-reg/markalnes-pag/ajkbc.html,Alūksne un raj.,Lauksaimniecības zeme,36760080090,['Datums: 09.11.2022 19:40'],11/28/2022,53000,0.25,21,ha.,Mārkalnes pag. 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/liepaja/agoih.html,Liepāja un raj.,Daudzstāvu būve,NA,['Datums: 22.11.2022 11:05'],11/28/2022,53000,4.34,1.22,ha.,Kārklu iela 12 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/skultes-pag/aixnx.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66760030064,['Datums: 08.11.2022 15:13'],11/28/2022,53000,16.34,3244,m²,Dzintarpļavas 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aluksne-and-reg/alsviku-pag/gjehm.html,Alūksne un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 15.11.2022 08:00'],11/28/2022,52000,6.5,8000,m²,Ķesterziedi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/rezekne/bxdiig.html,Rēzekne un raj.,Komerciāla apbūve,NA,['Datums: 28.11.2022 14:20'],11/28/2022,52000,4,13000,m²,Noliktavu iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/gulbene-and-reg/belavas-pag/bbmhm.html,Gulbene un raj.,Komerciāla apbūve,50440120387,['Datums: 23.11.2022 17:04'],11/28/2022,51000,2.55,2,ha.,Lapu 4 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/rezekne/bigpi.html,Rēzekne un raj.,Komerciāla apbūve,21000030456,['Datums: 26.11.2022 12:09'],11/28/2022,51000,5.06,10080,m²,Maskavas 32 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/skaistkalnes-pag/ajkib.html,Bauska un raj.,Lauksaimniecības zeme,32620070057,['Datums: 24.11.2022 14:19'],11/28/2022,50000,0.36,14,ha.,Iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/mezotnes-pag/fbnmh.html,Bauska un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 16.11.2022 10:54'],11/28/2022,50000,4.1,12200,m²,Plūdoņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/iecavas-nov/agjjc.html,Bauska un raj.,Zeme privātmājas būvēšanai,40640102377,['Datums: 13.11.2022 20:25'],11/28/2022,50000,12.5,4000,m²,Klusa iels 6 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/sederes-pag/cbmox.html,Daugavpils un raj.,Lauksaimniecības zeme,44900020163,['Datums: 19.11.2022 11:39'],11/28/2022,50000,0.23,22,ha.,Ausmas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kraslava-and-reg/kombulu-pag/bjbxo.html,Krāslava un raj.,Lauksaimniecības zeme,60740050066,['Datums: 31.10.2022 21:24'],11/28/2022,50000,0.26,19,ha.,Iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/rezekne/cojhd.html,Rēzekne un raj.,Zemes gabals ciemata,NA,['Datums: 04.11.2022 14:37'],11/28/2022,50000,1,5,ha.,Koku iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/aicmn.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 21.11.2022 20:12'],11/28/2022,50000,16.48,3034,m²,Malvas
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/nolhk.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 17.11.2022 19:28'],11/28/2022,49999,14.68,3405,m²,Buru 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/bauska/delgo.html,Bauska un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 14.11.2022 10:21'],11/28/2022,49900,18.11,2756,m²,Purenes 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/kolkas-pag/aaagk.html,Talsi un raj.,Zeme privātmājas būvēšanai,88620040079,['Datums: 22.11.2022 14:10'],11/28/2022,49500,4.96,9986,m²,Pitraga Zīberti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/vaives-pag/bdniex.html,Cēsis un raj.,Zeme privātmājas būvēšanai,42900030050,['Datums: 16.11.2022 08:46'],11/28/2022,49000,6.13,8000,m²,Atāli 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/ainazu-l-t/ldfmx.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66250030428,['Datums: 27.11.2022 18:21'],11/28/2022,49000,4.62,10600,m²,Mūsmājas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/gibulu-pag/iboge.html,Talsi un raj.,Cits,88540160060,['Datums: 17.11.2022 12:23'],11/28/2022,49000,1.69,2.9,ha.,Jormati 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/usmas-pag/adphx.html,Ventspils un raj.,Cits,88540160060,['Datums: 17.11.2022 12:25'],11/28/2022,49000,1.63,3,ha.,Jormati 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/liksnas-pag/icnfm.html,Daugavpils un raj.,Lauksaimniecības zeme,44680020209,['Datums: 14.11.2022 09:51'],11/28/2022,48800,0.49,10,ha.,Lauku lidlauks 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/kaunatas-pag/ilgkc.html,Rēzekne un raj.,Lauksaimniecības zeme,78620120331,['Datums: 31.10.2022 09:21'],11/28/2022,48000,0.53,9,ha.,11 56 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/talsi/bdxgn.html,Talsi un raj.,Komerciāla apbūve,88010090120,['Datums: 18.11.2022 15:30'],11/28/2022,48000,24.81,1935,m²,Kr. Valdemāra 28 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/kauguri/djxhj.html,Jūrmala,Daudzstāvu būve,NA,['Datums: 25.11.2022 13:52'],11/28/2022,47000,30.26,1553,m²,Dzirksteles iela 20c 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/rojas-pag/djfmg.html,Talsi un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 15.11.2022 11:13'],11/28/2022,46000,1.84,25000,m²,Kaltene 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/liepaja/edcmi.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 10:42'],11/28/2022,45900,51.98,883,m²,Mežu 48a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/vaivari/bjiix.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 14:47'],11/28/2022,45000,30.63,1469,m²,Bernātu 10 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/kauguri/abgcj.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 24.11.2022 19:23'],11/28/2022,45000,38.59,1166,m²,Ventspils šoseja 13c 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/other/eelgo.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 20.11.2022 18:49'],11/28/2022,45000,30,1500,m²,Ezerplava 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/iecavas-nov/ampic.html,Bauska un raj.,Komerciāla apbūve,40640080319,['Datums: 07.11.2022 23:32'],11/28/2022,45000,2.94,15300,m²,A7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/daugavpils/dklph.html,Daugavpils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 18.11.2022 12:40'],11/28/2022,45000,0.74,61000,m²,Kauguri 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jekabpils-and-reg/jekabpils/fgmjp.html,Jēkabpils un raj.,Zeme privātmājas būvēšanai,56010013105,['Datums: 10.11.2022 14:15'],11/28/2022,45000,2.25,2,ha.,Strautmaļi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jekabpils-and-reg/saukas-pag/bxppb.html,Jēkabpils un raj.,Lauksaimniecības zeme,56880040005,['Datums: 09.11.2022 11:55'],11/28/2022,45000,0.35,13,ha.,Saukas pagasts 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/skultes-pag/abnop.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66760090061,['Datums: 04.11.2022 14:43'],11/28/2022,45000,20.58,2187,m²,Piejūras 12 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/bokbm.html,Ogre un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 07:54'],11/28/2022,45000,34.62,1300,m²,Ausekļa 30 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/kolkas-pag/bmkcp.html,Talsi un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 14.11.2022 12:27'],11/28/2022,45000,4.46,10090,m²,Afsdadasda 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/engures-pag/bfhdd.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 08:08'],11/28/2022,45000,9.3,4838,m²,Gaigaliņu 19 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/dhglg.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 13.11.2022 11:24'],11/28/2022,45000,17.25,2609,m²,Zakalauski 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/diklu-pag/codxb.html,Valmiera un raj.,Lauksaimniecības zeme,96520050210,['Datums: 25.11.2022 16:47'],11/28/2022,45000,0.58,7.77,ha.,Melnalkšņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/bauska/dnffn.html,Bauska un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 14.11.2022 10:22'],11/28/2022,44900,17.99,2496,m²,Purenes 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/bauska/aijpx.html,Bauska un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 14.11.2022 10:21'],11/28/2022,44900,18.5,2427,m²,Purenes 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/nautrenu-pag/cceij.html,Rēzekne un raj.,Lauksaimniecības zeme,68740010137,['Datums: 20.10.2022 10:09'],11/28/2022,43000,0.39,11,ha.,Ošumājas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/gibulu-pag/hflbd.html,Talsi un raj.,Lauksaimniecības zeme,88540090164,['Datums: 21.11.2022 10:12'],11/28/2022,43000,0.61,7,ha.,Kraulenes x 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/priekulu-pag/cpjnc.html,Cēsis un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 20.11.2022 19:59'],11/28/2022,42000,5.25,8000,m²,Ieviņas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jekabpils-and-reg/jekabpils/ejifd.html,Jēkabpils un raj.,Zeme privātmājas būvēšanai,56010020772,['Datums: 16.11.2022 15:12'],11/28/2022,42000,4.03,10420,m²,Neretas 43 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/alsungas-pag/poigd.html,Kuldīga un raj.,Lauksaimniecības zeme,62420110074,['Datums: 03.11.2022 20:21'],11/28/2022,42000,0.32,13.2,ha.,Laimzemes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/rusonas-pag/jploh.html,Preiļi un raj.,Lauksaimniecības zeme,76700040191,['Datums: 02.11.2022 17:45'],11/28/2022,42000,0.3,14,ha.,Rasaines 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/kocenu-pag/apkbk.html,Valmiera un raj.,Zeme privātmājas būvēšanai,96640140137,['Datums: 04.11.2022 13:19'],11/28/2022,42000,2.47,17000,m²,Zelmeņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aluksne-and-reg/gaujienas-pag/jehfg.html,Alūksne un raj.,Lauksaimniecības zeme,NA,['Datums: 31.10.2022 14:22'],11/28/2022,41500,0.39,10.6,ha.,Lauri 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/skultes-pag/blhkl.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 05.11.2022 19:09'],11/28/2022,41500,2.49,16668,m²,Vidus prospekts 20 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgriva/abjcm.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 04.11.2022 18:07'],11/28/2022,41500,14.26,2911,m²,Liedaga 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/bhncn.html,Ventspils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 12:34'],11/28/2022,41000,21.41,1915,m²,Latgales iela 8a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/demenes-pag/bcknj.html,Daugavpils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 27.11.2022 14:12'],11/28/2022,40000,2,2,ha.,У берега 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/bukaisu-pag/fdmfl.html,Dobele un raj.,Lauksaimniecības zeme,46560060623,['Datums: 24.11.2022 19:41'],11/28/2022,40000,1.97,2.03,ha.,Liellieldzelzaiņi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/staiceles-l-t/okpfp.html,Limbaži un raj.,Lauksaimniecības zeme,NA,['Datums: 21.10.2022 10:28'],11/28/2022,40000,0.36,11.1,ha.,Vīķi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/rusonas-pag/ilgle.html,Preiļi un raj.,Cits,NA,['Datums: 20.11.2022 11:55'],11/28/2022,40000,1,4,ha.,Nav 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/hpfen.html,Ventspils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 13:21'],11/28/2022,40000,21.76,1838,m²,Latgales iela 8 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/vaivari/dxnlb.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 14:44'],11/28/2022,39900,44.09,905,m²,Garkalnes 7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/daugavpils/ankem.html,Daugavpils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 12.11.2022 09:32'],11/28/2022,39700,26.47,0.15,ha.,Sabūļu iela 11 
